col1,col2,col3,col4,col5
96617,9.83,-3624,98,0
93322,9.83,-3624,98,0
16476,9.83,-3624,98,0
14523,9.83,-3624,98,0
1592,9.83,-3624,98,0
2333,9.83,-3624,98,0
81473,9.83,-3624,98,0
27840,9.83,-3624,98,0
94257,9.83,-3624,98,0
24419,9.83,-3624,98,0
98352,9.83,-3624,98,0
98502,9.83,-3624,98,0
33886,9.83,-3624,98,0
21626,9.83,-3624,98,0
20239,9.83,-3624,98,0
93690,9.83,-3624,98,0
94849,9.83,-3624,98,0
34893,9.83,-3624,98,0
84839,9.83,-3624,98,0
11562,9.83,-3624,98,0
4508,9.83,-3624,98,0
30092,9.83,-3624,98,0
27868,9.83,-3624,98,0
81286,9.83,-3624,98,0
20152,9.83,-3624,98,0
9933,9.83,-3624,98,0
73190,9.83,-3624,98,0
9763,9.83,-3624,98,0
57422,9.83,-3624,98,0
94187,9.83,-3624,98,0
21972,9.83,-3624,98,0
88059,9.83,-3624,98,0
3653,9.83,-3624,98,0
79679,9.83,-3624,98,0
72086,9.83,-3624,98,0
59589,9.83,-3624,98,0
72429,9.83,-3624,98,0
57231,9.83,-3624,98,0
92802,9.83,-3624,98,0
92818,9.83,-3624,98,0
52644,9.83,-3624,98,0
54346,9.83,-3624,98,0
1677,9.83,-3624,98,0
17657,9.83,-3624,98,0
56695,9.83,-3624,98,0
46004,9.83,-3624,98,0
82161,9.83,-3624,98,0
39574,9.83,-3624,98,0
48122,9.83,-3624,98,0
32565,9.83,-3624,98,0
49200,9.83,-3624,98,0
38421,9.83,-3624,98,0
11613,9.83,-3624,98,0
60496,9.83,-3624,98,0
45672,9.83,-3624,98,0
76761,9.83,-3624,98,0
91813,9.83,-3624,98,0
99835,9.83,-3624,98,0
98896,9.83,-3624,98,0
57397,9.83,-3624,98,0
17592,9.83,-3624,98,0
88894,9.83,-3624,98,0
54560,9.83,-3624,98,0
97390,9.83,-3624,98,0
50998,9.83,-3624,98,0
83752,9.83,-3624,98,0
31809,9.83,-3624,98,0
23730,9.83,-3624,98,0
20792,9.83,-3624,98,0
33410,9.83,-3624,98,0
96148,9.83,-3624,98,0
75041,9.83,-3624,98,0
46070,9.83,-3624,98,0
89324,9.83,-3624,98,0
70740,9.83,-3624,98,0
98885,9.83,-3624,98,0
90569,9.83,-3624,98,0
3272,9.83,-3624,98,0
62729,9.83,-3624,98,0
82832,9.83,-3624,98,0
14646,9.83,-3624,98,0
8275,9.83,-3624,98,0
36440,9.83,-3624,98,0
16992,9.83,-3624,98,0
27154,9.83,-3624,98,0
5904,9.83,-3624,98,0
62879,9.83,-3624,98,0
38859,9.83,-3624,98,0
36551,9.83,-3624,98,0
39644,9.83,-3624,98,0
40718,9.83,-3624,98,0
29312,9.83,-3624,98,0
73977,9.83,-3624,98,0
92559,9.83,-3624,98,0
90105,9.83,-3624,98,0
80997,9.83,-3624,98,0
55011,9.83,-3624,98,0
81587,9.83,-3624,98,0
38045,9.83,-3624,98,0
78257,9.83,-3624,98,0
56076,9.83,-3624,98,0
75519,9.83,-3624,98,0
93536,9.83,-3624,98,0
12252,9.83,-3624,98,0
53680,9.83,-3624,98,0
61923,9.83,-3624,98,0
48631,9.83,-3624,98,0
91429,9.83,-3624,98,0
26440,9.83,-3624,98,0
50901,9.83,-3624,98,0
90555,9.83,-3624,98,0
14219,9.83,-3624,98,0
81792,9.83,-3624,98,0
28761,9.83,-3624,98,0
57211,9.83,-3624,98,0
68889,9.83,-3624,98,0
26993,9.83,-3624,98,0
64455,9.83,-3624,98,0
94497,9.83,-3624,98,0
45724,9.83,-3624,98,0
50899,9.83,-3624,98,0
24940,9.83,-3624,98,0
74865,9.83,-3624,98,0
84716,9.83,-3624,98,0
61697,9.83,-3624,98,0
53460,9.83,-3624,98,0
6786,9.83,-3624,98,0
1139,9.83,-3624,98,0
45512,9.83,-3624,98,0
10984,9.83,-3624,98,0
21783,9.83,-3624,98,0
44567,9.83,-3624,98,0
13645,9.83,-3624,98,0
7563,9.83,-3624,98,0
24567,9.83,-3624,98,0
73175,9.83,-3624,98,0
78418,9.83,-3624,98,0
43409,9.83,-3624,98,0
86476,9.83,-3624,98,0
81661,9.83,-3624,98,0
38921,9.83,-3624,98,0
75666,9.83,-3624,98,0
46842,9.83,-3624,98,0
69494,9.83,-3624,98,0
84618,9.83,-3624,98,0
94075,9.83,-3624,98,0
57239,9.83,-3624,98,0
80830,9.83,-3624,98,0
3196,9.83,-3624,98,0
44735,9.83,-3624,98,0
53252,9.83,-3624,98,0
13291,9.83,-3624,98,0
56371,9.83,-3624,98,0
89659,9.83,-3624,98,0
65102,9.83,-3624,98,0
14221,9.83,-3624,98,0
83423,9.83,-3624,98,0
29076,9.83,-3624,98,0
72176,9.83,-3624,98,0
56709,9.83,-3624,98,0
50262,9.83,-3624,98,0
16837,9.83,-3624,98,0
36608,9.83,-3624,98,0
86345,9.83,-3624,98,0
69752,9.83,-3624,98,0
56669,9.83,-3624,98,0
55058,9.83,-3624,98,0
91947,9.83,-3624,98,0
17171,9.83,-3624,98,0
82086,9.83,-3624,98,0
49254,9.83,-3624,98,0
40014,9.83,-3624,98,0
47281,9.83,-3624,98,0
20706,9.83,-3624,98,0
50455,9.83,-3624,98,0
69265,9.83,-3624,98,0
69665,9.83,-3624,98,0
16062,9.83,-3624,98,0
97146,9.83,-3624,98,0
13615,9.83,-3624,98,0
55499,9.83,-3624,98,0
6394,9.83,-3624,98,0
79972,9.83,-3624,98,0
63974,9.83,-3624,98,0
91647,9.83,-3624,98,0
73412,9.83,-3624,98,0
98453,9.83,-3624,98,0
66625,9.83,-3624,98,0
52582,9.83,-3624,98,0
53572,9.83,-3624,98,0
8617,9.83,-3624,98,0
90181,9.83,-3624,98,0
54922,9.83,-3624,98,0
11604,9.83,-3624,98,0
72417,9.83,-3624,98,0
54262,9.83,-3624,98,0
5718,9.83,-3624,98,0
64449,9.83,-3624,98,0
11961,9.83,-3624,98,0
97561,9.83,-3624,98,0
16701,9.83,-3624,98,0
16750,9.83,-3624,98,0
97262,9.83,-3624,98,0
28027,9.83,-3624,98,0
83650,9.83,-3624,98,0
53442,9.83,-3624,98,0
92521,9.83,-3624,98,0
60679,9.83,-3624,98,0
49241,9.83,-3624,98,0
40136,9.83,-3624,98,0
31111,9.83,-3624,98,0
61248,9.83,-3624,98,0
11915,9.83,-3624,98,0
65884,9.83,-3624,98,0
22368,9.83,-3624,98,0
9433,9.83,-3624,98,0
54204,9.83,-3624,98,0
50907,9.83,-3624,98,0
98975,9.83,-3624,98,0
91301,9.83,-3624,98,0
78487,9.83,-3624,98,0
80945,9.83,-3624,98,0
84320,9.83,-3624,98,0
69110,9.83,-3624,98,0
88243,9.83,-3624,98,0
62819,9.83,-3624,98,0
87505,9.83,-3624,98,0
96642,9.83,-3624,98,0
48188,9.83,-3624,98,0
5789,9.83,-3624,98,0
39537,9.83,-3624,98,0
42072,9.83,-3624,98,0
33809,9.83,-3624,98,0
80159,9.83,-3624,98,0
8639,9.83,-3624,98,0
58821,9.83,-3624,98,0
37426,9.83,-3624,98,0
92288,9.83,-3624,98,0
24666,9.83,-3624,98,0
96821,9.83,-3624,98,0
19093,9.83,-3624,98,0
14017,9.83,-3624,98,0
26197,9.83,-3624,98,0
54582,9.83,-3624,98,0
64109,9.83,-3624,98,0
64686,9.83,-3624,98,0
68108,9.83,-3624,98,0
64054,9.83,-3624,98,0
53602,9.83,-3624,98,0
12761,9.83,-3624,98,0
31168,9.83,-3624,98,0
35992,9.83,-3624,98,0
44417,9.83,-3624,98,0
61793,9.83,-3624,98,0
62315,9.83,-3624,98,0
36716,9.83,-3624,98,0
64892,9.83,-3624,98,0
7394,9.83,-3624,98,0
93220,9.83,-3624,98,0
3991,9.83,-3624,98,0
22649,9.83,-3624,98,0
15612,9.83,-3624,98,0
90355,9.83,-3624,98,0
67514,9.83,-3624,98,0
82395,9.83,-3624,98,0
4782,9.83,-3624,98,0
18445,9.83,-3624,98,0
31424,9.83,-3624,98,0
570,9.83,-3624,98,0
32264,9.83,-3624,98,0
40879,9.83,-3624,98,0
13962,9.83,-3624,98,0
79658,9.83,-3624,98,0
4671,9.83,-3624,98,0
56019,9.83,-3624,98,0
43898,9.83,-3624,98,0
36839,9.83,-3624,98,0
58361,9.83,-3624,98,0
87196,9.83,-3624,98,0
74632,9.83,-3624,98,0
87411,9.83,-3624,98,0
3896,9.83,-3624,98,0
8298,9.83,-3624,98,0
47076,9.83,-3624,98,0
77871,9.83,-3624,98,0
22913,9.83,-3624,98,0
80605,9.83,-3624,98,0
23028,9.83,-3624,98,0
8259,9.83,-3624,98,0
65795,9.83,-3624,98,0
69949,9.83,-3624,98,0
33507,9.83,-3624,98,0
5747,9.83,-3624,98,0
66419,9.83,-3624,98,0
75777,9.83,-3624,98,0
28442,9.83,-3624,98,0
87138,9.83,-3624,98,0
65806,9.83,-3624,98,0
70986,9.83,-3624,98,0
25601,9.83,-3624,98,0
44848,9.83,-3624,98,0
48043,9.83,-3624,98,0
89468,9.83,-3624,98,0
29818,9.83,-3624,98,0
86705,9.83,-3624,98,0
61664,9.83,-3624,98,0
72633,9.83,-3624,98,0
7368,9.83,-3624,98,0
91318,9.83,-3624,98,0
64895,9.83,-3624,98,0
11012,9.83,-3624,98,0
93295,9.83,-3624,98,0
76359,9.83,-3624,98,0
14130,9.83,-3624,98,0
14464,9.83,-3624,98,0
89972,9.83,-3624,98,0
62875,9.83,-3624,98,0
57640,9.83,-3624,98,0
62556,9.83,-3624,98,0
45465,9.83,-3624,98,0
4003,9.83,-3624,98,0
92203,9.83,-3624,98,0
70660,9.83,-3624,98,0
36572,9.83,-3624,98,0
61724,9.83,-3624,98,0
50862,9.83,-3624,98,0
56723,9.83,-3624,98,0
49716,9.83,-3624,98,0
67972,9.83,-3624,98,0
83472,9.83,-3624,98,0
99516,9.83,-3624,98,0
54388,9.83,-3624,98,0
32176,9.83,-3624,98,0
17788,9.83,-3624,98,0
56278,9.83,-3624,98,0
39092,9.83,-3624,98,0
99248,9.83,-3624,98,0
79681,9.83,-3624,98,0
9398,9.83,-3624,98,0
11870,9.83,-3624,98,0
36417,9.83,-3624,98,0
42521,9.83,-3624,98,0
10125,9.83,-3624,98,0
45753,9.83,-3624,98,0
20399,9.83,-3624,98,0
79318,9.83,-3624,98,0
69042,9.83,-3624,98,0
13925,9.83,-3624,98,0
94459,9.83,-3624,98,0
60201,9.83,-3624,98,0
38361,9.83,-3624,98,0
61004,9.83,-3624,98,0
86107,9.83,-3624,98,0
74874,9.83,-3624,98,0
79837,9.83,-3624,98,0
58508,9.83,-3624,98,0
75223,9.83,-3624,98,0
31317,9.83,-3624,98,0
49069,9.83,-3624,98,0
81959,9.83,-3624,98,0
12433,9.83,-3624,98,0
55081,9.83,-3624,98,0
48369,9.83,-3624,98,0
28961,9.83,-3624,98,0
77959,9.83,-3624,98,0
88414,9.83,-3624,98,0
7520,9.83,-3624,98,0
89881,9.83,-3624,98,0
32033,9.83,-3624,98,0
8865,9.83,-3624,98,0
18783,9.83,-3624,98,0
77903,9.83,-3624,98,0
27256,9.83,-3624,98,0
32376,9.83,-3624,98,0
94030,9.83,-3624,98,0
54241,9.83,-3624,98,0
76997,9.83,-3624,98,0
6970,9.83,-3624,98,0
99427,9.83,-3624,98,0
35624,9.83,-3624,98,0
53126,9.83,-3624,98,0
49924,9.83,-3624,98,0
41735,9.83,-3624,98,0
20564,9.83,-3624,98,0
86125,9.83,-3624,98,0
46925,9.83,-3624,98,0
1005,9.83,-3624,98,0
56701,9.83,-3624,98,0
16524,9.83,-3624,98,0
8986,9.83,-3624,98,0
35535,9.83,-3624,98,0
9998,9.83,-3624,98,0
55460,9.83,-3624,98,0
21107,9.83,-3624,98,0
19758,9.83,-3624,98,0
56642,9.83,-3624,98,0
71522,9.83,-3624,98,0
11786,9.83,-3624,98,0
98487,9.83,-3624,98,0
72767,9.83,-3624,98,0
91029,9.83,-3624,98,0
535,9.83,-3624,98,0
38957,9.83,-3624,98,0
47149,9.83,-3624,98,0
64504,9.83,-3624,98,0
41058,9.83,-3624,98,0
99628,9.83,-3624,98,0
26529,9.83,-3624,98,0
8869,9.83,-3624,98,0
75151,9.83,-3624,98,0
28178,9.83,-3624,98,0
48145,9.83,-3624,98,0
44605,9.83,-3624,98,0
86582,9.83,-3624,98,0
88748,9.83,-3624,98,0
75203,9.83,-3624,98,0
60146,9.83,-3624,98,0
2039,9.83,-3624,98,0
91079,9.83,-3624,98,0
22039,9.83,-3624,98,0
77126,9.83,-3624,98,0
90456,9.83,-3624,98,0
82891,9.83,-3624,98,0
72674,9.83,-3624,98,0
13874,9.83,-3624,98,0
96212,9.83,-3624,98,0
2922,9.83,-3624,98,0
32720,9.83,-3624,98,0
51384,9.83,-3624,98,0
85930,9.83,-3624,98,0
71191,9.83,-3624,98,0
64175,9.83,-3624,98,0
70166,9.83,-3624,98,0
28075,9.83,-3624,98,0
64269,9.83,-3624,98,0
11249,9.83,-3624,98,0
2036,9.83,-3624,98,0
72952,9.83,-3624,98,0
5471,9.83,-3624,98,0
39172,9.83,-3624,98,0
98071,9.83,-3624,98,0
43989,9.83,-3624,98,0
25495,9.83,-3624,98,0
7827,9.83,-3624,98,0
41700,9.83,-3624,98,0
27919,9.83,-3624,98,0
28246,9.83,-3624,98,0
10553,9.83,-3624,98,0
8144,9.83,-3624,98,0
51007,9.83,-3624,98,0
58288,9.83,-3624,98,0
93090,9.83,-3624,98,0
11251,9.83,-3624,98,0
51329,9.83,-3624,98,0
79114,9.83,-3624,98,0
16747,9.83,-3624,98,0
23196,9.83,-3624,98,0
8958,9.83,-3624,98,0
40164,9.83,-3624,98,0
84332,9.83,-3624,98,0
25850,9.83,-3624,98,0
24740,9.83,-3624,98,0
76470,9.83,-3624,98,0
40318,9.83,-3624,98,0
54034,9.83,-3624,98,0
87234,9.83,-3624,98,0
33511,9.83,-3624,98,0
85550,9.83,-3624,98,0
29666,9.83,-3624,98,0
76221,9.83,-3624,98,0
99108,9.83,-3624,98,0
63846,9.83,-3624,98,0
33737,9.83,-3624,98,0
24623,9.83,-3624,98,0
47950,9.83,-3624,98,0
82504,9.83,-3624,98,0
66458,9.83,-3624,98,0
9027,9.83,-3624,98,0
70975,9.83,-3624,98,0
56132,9.83,-3624,98,0
22645,9.83,-3624,98,0
79490,9.83,-3624,98,0
77917,9.83,-3624,98,0
67354,9.83,-3624,98,0
30070,9.83,-3624,98,0
815,9.83,-3624,98,0
78511,9.83,-3624,98,0
59649,9.83,-3624,98,0
77942,9.83,-3624,98,0
4147,9.83,-3624,98,0
36113,9.83,-3624,98,0
81416,9.83,-3624,98,0
29781,9.83,-3624,98,0
13934,9.83,-3624,98,0
8822,9.83,-3624,98,0
3411,9.83,-3624,98,0
83208,9.83,-3624,98,0
92011,9.83,-3624,98,0
43115,9.83,-3624,98,0
12015,9.83,-3624,98,0
64631,9.83,-3624,98,0
50380,9.83,-3624,98,0
22612,9.83,-3624,98,0
23620,9.83,-3624,98,0
9755,9.83,-3624,98,0
82250,9.83,-3624,98,0
95383,9.83,-3624,98,0
51804,9.83,-3624,98,0
3673,9.83,-3624,98,0
33525,9.83,-3624,98,0
43529,9.83,-3624,98,0
49125,9.83,-3624,98,0
21263,9.83,-3624,98,0
86449,9.83,-3624,98,0
25232,9.83,-3624,98,0
93642,9.83,-3624,98,0
30392,9.83,-3624,98,0
83131,9.83,-3624,98,0
446,9.83,-3624,98,0
88950,9.83,-3624,98,0
62962,9.83,-3624,98,0
32679,9.83,-3624,98,0
47084,9.83,-3624,98,0
62168,9.83,-3624,98,0
16949,9.83,-3624,98,0
15546,9.83,-3624,98,0
62213,9.83,-3624,98,0
81073,9.83,-3624,98,0
62312,9.83,-3624,98,0
33770,9.83,-3624,98,0
17471,9.83,-3624,98,0
58427,9.83,-3624,98,0
34277,9.83,-3624,98,0
43715,9.83,-3624,98,0
74042,9.83,-3624,98,0
46124,9.83,-3624,98,0
64772,9.83,-3624,98,0
78023,9.83,-3624,98,0
32674,9.83,-3624,98,0
76600,9.83,-3624,98,0
39966,9.83,-3624,98,0
39871,9.83,-3624,98,0
13461,9.83,-3624,98,0
29688,9.83,-3624,98,0
73010,9.83,-3624,98,0
39700,9.83,-3624,98,0
11260,9.83,-3624,98,0
7527,9.83,-3624,98,0
2444,9.83,-3624,98,0
92047,9.83,-3624,98,0
17932,9.83,-3624,98,0
93521,9.83,-3624,98,0
60682,9.83,-3624,98,0
28748,9.83,-3624,98,0
2128,9.83,-3624,98,0
70175,9.83,-3624,98,0
54537,9.83,-3624,98,0
10953,9.83,-3624,98,0
64257,9.83,-3624,98,0
83874,9.83,-3624,98,0
41965,9.83,-3624,98,0
37184,9.83,-3624,98,0
97070,9.83,-3624,98,0
84743,9.83,-3624,98,0
61145,9.83,-3624,98,0
43155,9.83,-3624,98,0
89945,9.83,-3624,98,0
37003,9.83,-3624,98,0
80682,9.83,-3624,98,0
45553,9.83,-3624,98,0
17531,9.83,-3624,98,0
68283,9.83,-3624,98,0
71565,9.83,-3624,98,0
2212,9.83,-3624,98,0
99779,9.83,-3624,98,0
8263,9.83,-3624,98,0
54024,9.83,-3624,98,0
19168,9.83,-3624,98,0
48460,9.83,-3624,98,0
15514,9.83,-3624,98,0
72845,9.83,-3624,98,0
43659,9.83,-3624,98,0
97296,9.83,-3624,98,0
86178,9.83,-3624,98,0
14935,9.83,-3624,98,0
41030,9.83,-3624,98,0
21736,9.83,-3624,98,0
93317,9.83,-3624,98,0
35221,9.83,-3624,98,0
29411,9.83,-3624,98,0
18841,9.83,-3624,98,0
99182,9.83,-3624,98,0
61488,9.83,-3624,98,0
45654,9.83,-3624,98,0
39779,9.83,-3624,98,0
30890,9.83,-3624,98,0
98808,9.83,-3624,98,0
41765,9.83,-3624,98,0
20405,9.83,-3624,98,0
7461,9.83,-3624,98,0
27613,9.83,-3624,98,0
59068,9.83,-3624,98,0
80502,9.83,-3624,98,0
47551,9.83,-3624,98,0
36987,9.83,-3624,98,0
91070,9.83,-3624,98,0
42931,9.83,-3624,98,0
42617,9.83,-3624,98,0
3728,9.83,-3624,98,0
40056,9.83,-3624,98,0
58360,9.83,-3624,98,0
60334,9.83,-3624,98,0
34190,9.83,-3624,98,0
10976,9.83,-3624,98,0
32049,9.83,-3624,98,0
88016,9.83,-3624,98,0
79941,9.83,-3624,98,0
70404,9.83,-3624,98,0
37286,9.83,-3624,98,0
20975,9.83,-3624,98,0
14428,9.83,-3624,98,0
38327,9.83,-3624,98,0
57372,9.83,-3624,98,0
29576,9.83,-3624,98,0
90349,9.83,-3624,98,0
49577,9.83,-3624,98,0
67740,9.83,-3624,98,0
43024,9.83,-3624,98,0
93623,9.83,-3624,98,0
29921,9.83,-3624,98,0
51697,9.83,-3624,98,0
39374,9.83,-3624,98,0
21873,9.83,-3624,98,0
36568,9.83,-3624,98,0
24202,9.83,-3624,98,0
97751,9.83,-3624,98,0
75743,9.83,-3624,98,0
32869,9.83,-3624,98,0
22391,9.83,-3624,98,0
19636,9.83,-3624,98,0
3264,9.83,-3624,98,0
4743,9.83,-3624,98,0
5535,9.83,-3624,98,0
12703,9.83,-3624,98,0
65348,9.83,-3624,98,0
92413,9.83,-3624,98,0
29378,9.83,-3624,98,0
22935,9.83,-3624,98,0
16142,9.83,-3624,98,0
90246,9.83,-3624,98,0
58385,9.83,-3624,98,0
38415,9.83,-3624,98,0
2877,9.83,-3624,98,0
26510,9.83,-3624,98,0
49556,9.83,-3624,98,0
93262,9.83,-3624,98,0
19274,9.83,-3624,98,0
69858,9.83,-3624,98,0
55165,9.83,-3624,98,0
59086,9.83,-3624,98,0
24531,9.83,-3624,98,0
66190,9.83,-3624,98,0
20576,9.83,-3624,98,0
74690,9.83,-3624,98,0
83952,9.83,-3624,98,0
67987,9.83,-3624,98,0
97601,9.83,-3624,98,0
71333,9.83,-3624,98,0
56726,9.83,-3624,98,0
90950,9.83,-3624,98,0
35272,9.83,-3624,98,0
65286,9.83,-3624,98,0
10429,9.83,-3624,98,0
3638,9.83,-3624,98,0
34075,9.83,-3624,98,0
73001,9.83,-3624,98,0
23496,9.83,-3624,98,0
76454,9.83,-3624,98,0
65093,9.83,-3624,98,0
63599,9.83,-3624,98,0
84923,9.83,-3624,98,0
46764,9.83,-3624,98,0
67543,9.83,-3624,98,0
60056,9.83,-3624,98,0
92210,9.83,-3624,98,0
38291,9.83,-3624,98,0
7717,9.83,-3624,98,0
71966,9.83,-3624,98,0
58193,9.83,-3624,98,0
47452,9.83,-3624,98,0
82781,9.83,-3624,98,0
43900,9.83,-3624,98,0
42362,9.83,-3624,98,0
67464,9.83,-3624,98,0
8593,9.83,-3624,98,0
73237,9.83,-3624,98,0
78430,9.83,-3624,98,0
99694,9.83,-3624,98,0
99095,9.83,-3624,98,0
69908,9.83,-3624,98,0
53584,9.83,-3624,98,0
24589,9.83,-3624,98,0
19317,9.83,-3624,98,0
28251,9.83,-3624,98,0
52181,9.83,-3624,98,0
56178,9.83,-3624,98,0
24783,9.83,-3624,98,0
86084,9.83,-3624,98,0
32165,9.83,-3624,98,0
99729,9.83,-3624,98,0
79064,9.83,-3624,98,0
44637,9.83,-3624,98,0
74866,9.83,-3624,98,0
47158,9.83,-3624,98,0
86018,9.83,-3624,98,0
62181,9.83,-3624,98,0
78590,9.83,-3624,98,0
66820,9.83,-3624,98,0
43395,9.83,-3624,98,0
33734,9.83,-3624,98,0
59051,9.83,-3624,98,0
25760,9.83,-3624,98,0
96528,9.83,-3624,98,0
81250,9.83,-3624,98,0
36545,9.83,-3624,98,0
6745,9.83,-3624,98,0
96663,9.83,-3624,98,0
62341,9.83,-3624,98,0
39034,9.83,-3624,98,0
78361,9.83,-3624,98,0
21975,9.83,-3624,98,0
52206,9.83,-3624,98,0
7249,9.83,-3624,98,0
67381,9.83,-3624,98,0
7689,9.83,-3624,98,0
53972,9.83,-3624,98,0
61689,9.83,-3624,98,0
42696,9.83,-3624,98,0
71788,9.83,-3624,98,0
75245,9.83,-3624,98,0
31970,9.83,-3624,98,0
14166,9.83,-3624,98,0
87153,9.83,-3624,98,0
49883,9.83,-3624,98,0
95679,9.83,-3624,98,0
25936,9.83,-3624,98,0
65458,9.83,-3624,98,0
10338,9.83,-3624,98,0
21836,9.83,-3624,98,0
27955,9.83,-3624,98,0
51096,9.83,-3624,98,0
58382,9.83,-3624,98,0
40477,9.83,-3624,98,0
93382,9.83,-3624,98,0
40254,9.83,-3624,98,0
63453,9.83,-3624,98,0
2850,9.83,-3624,98,0
96507,9.83,-3624,98,0
72684,9.83,-3624,98,0
56604,9.83,-3624,98,0
53994,9.83,-3624,98,0
11709,9.83,-3624,98,0
22522,9.83,-3624,98,0
33702,9.83,-3624,98,0
89034,9.83,-3624,98,0
71031,9.83,-3624,98,0
92188,9.83,-3624,98,0
83165,9.83,-3624,98,0
81003,9.83,-3624,98,0
55365,9.83,-3624,98,0
30120,9.83,-3624,98,0
39750,9.83,-3624,98,0
76287,9.83,-3624,98,0
28833,9.83,-3624,98,0
78013,9.83,-3624,98,0
744,9.83,-3624,98,0
50008,9.83,-3624,98,0
14241,9.83,-3624,98,0
74065,9.83,-3624,98,0
98409,9.83,-3624,98,0
27117,9.83,-3624,98,0
12875,9.83,-3624,98,0
70845,9.83,-3624,98,0
66304,9.83,-3624,98,0
56553,9.83,-3624,98,0
72172,9.83,-3624,98,0
77475,9.83,-3624,98,0
66925,9.83,-3624,98,0
77242,9.83,-3624,98,0
52899,9.83,-3624,98,0
58182,9.83,-3624,98,0
6631,9.83,-3624,98,0
59612,9.83,-3624,98,0
56325,9.83,-3624,98,0
32716,9.83,-3624,98,0
90995,9.83,-3624,98,0
4609,9.83,-3624,98,0
63851,9.83,-3624,98,0
12767,9.83,-3624,98,0
24054,9.83,-3624,98,0
47821,9.83,-3624,98,0
17992,9.83,-3624,98,0
55006,9.83,-3624,98,0
2101,9.83,-3624,98,0
37492,9.83,-3624,98,0
79750,9.83,-3624,98,0
71493,9.83,-3624,98,0
25278,9.83,-3624,98,0
91356,9.83,-3624,98,0
94247,9.83,-3624,98,0
52798,9.83,-3624,98,0
91721,9.83,-3624,98,0
28743,9.83,-3624,98,0
10709,9.83,-3624,98,0
31817,9.83,-3624,98,0
38578,9.83,-3624,98,0
84807,9.83,-3624,98,0
3510,9.83,-3624,98,0
42702,9.83,-3624,98,0
89475,9.83,-3624,98,0
71690,9.83,-3624,98,0
80743,9.83,-3624,98,0
21151,9.83,-3624,98,0
35489,9.83,-3624,98,0
70635,9.83,-3624,98,0
16204,9.83,-3624,98,0
13564,9.83,-3624,98,0
8584,9.83,-3624,98,0
62845,9.83,-3624,98,0
6662,9.83,-3624,98,0
95966,9.83,-3624,98,0
53932,9.83,-3624,98,0
53200,9.83,-3624,98,0
73219,9.83,-3624,98,0
19552,9.83,-3624,98,0
38533,9.83,-3624,98,0
71978,9.83,-3624,98,0
7964,9.83,-3624,98,0
55482,9.83,-3624,98,0
35676,9.83,-3624,98,0
40590,9.83,-3624,98,0
12931,9.83,-3624,98,0
11903,9.83,-3624,98,0
17802,9.83,-3624,98,0
41466,9.83,-3624,98,0
76324,9.83,-3624,98,0
61919,9.83,-3624,98,0
3107,9.83,-3624,98,0
45424,9.83,-3624,98,0
69186,9.83,-3624,98,0
9944,9.83,-3624,98,0
78352,9.83,-3624,98,0
31634,9.83,-3624,98,0
39401,9.83,-3624,98,0
14180,9.83,-3624,98,0
93611,9.83,-3624,98,0
59443,9.83,-3624,98,0
73218,9.83,-3624,98,0
40143,9.83,-3624,98,0
55804,9.83,-3624,98,0
35826,9.83,-3624,98,0
73804,9.83,-3624,98,0
21337,9.83,-3624,98,0
33345,9.83,-3624,98,0
79321,9.83,-3624,98,0
73548,9.83,-3624,98,0
37280,9.83,-3624,98,0
24077,9.83,-3624,98,0
52983,9.83,-3624,98,0
23802,9.83,-3624,98,0
32027,9.83,-3624,98,0
24798,9.83,-3624,98,0
91203,9.83,-3624,98,0
24579,9.83,-3624,98,0
71473,9.83,-3624,98,0
36844,9.83,-3624,98,0
287,9.83,-3624,98,0
13993,9.83,-3624,98,0
23628,9.83,-3624,98,0
99,9.83,-3624,98,0
43269,9.83,-3624,98,0
12234,9.83,-3624,98,0
34810,9.83,-3624,98,0
54838,9.83,-3624,98,0
72089,9.83,-3624,98,0
56369,9.83,-3624,98,0
61536,9.83,-3624,98,0
49221,9.83,-3624,98,0
56408,9.83,-3624,98,0
1126,9.83,-3624,98,0
29588,9.83,-3624,98,0
16210,9.83,-3624,98,0
11726,9.83,-3624,98,0
92112,9.83,-3624,98,0
40292,9.83,-3624,98,0
56285,9.83,-3624,98,0
84006,9.83,-3624,98,0
15549,9.83,-3624,98,0
25947,9.83,-3624,98,0
72282,9.83,-3624,98,0
89074,9.83,-3624,98,0
2810,9.83,-3624,98,0
95487,9.83,-3624,98,0
14491,9.83,-3624,98,0
13455,9.83,-3624,98,0
36548,9.83,-3624,98,0
26606,9.83,-3624,98,0
4151,9.83,-3624,98,0
18952,9.83,-3624,98,0
62583,9.83,-3624,98,0
4802,9.83,-3624,98,0
14741,9.83,-3624,98,0
17263,9.83,-3624,98,0
20402,9.83,-3624,98,0
25479,9.83,-3624,98,0
62856,9.83,-3624,98,0
17526,9.83,-3624,98,0
81295,9.83,-3624,98,0
13378,9.83,-3624,98,0
14678,9.83,-3624,98,0
41637,9.83,-3624,98,0
96029,9.83,-3624,98,0
16186,9.83,-3624,98,0
58085,9.83,-3624,98,0
33510,9.83,-3624,98,0
8913,9.83,-3624,98,0
30917,9.83,-3624,98,0
4409,9.83,-3624,98,0
18163,9.83,-3624,98,0
1928,9.83,-3624,98,0
13710,9.83,-3624,98,0
83326,9.83,-3624,98,0
